scenario,p,severity,log_return,S_T,pnl_$
Aggressive tariffs / restrictions,0.2,2,0.3034340194037619,542.3291625579014,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0288059268686793,412.0913448425911,-577.0
Mild tariffs / tighter language,0.3,1,-0.0379920522838036,385.46371204968096,-577.0
No new measures,0.45,0,0.0556802522143893,423.31617603161305,-577.0
Mild tariffs / tighter language,0.3,1,0.0993121220048816,442.1951191432471,-577.0
No new measures,0.45,0,-0.1396309391247517,348.2108438936121,2923.0
Aggressive tariffs / restrictions,0.2,2,-0.1093926278984542,358.90096279993173,2032.903720006827
No new measures,0.45,0,0.1971693057049378,487.6551100996866,-577.0
Mild tariffs / tighter language,0.3,1,0.0644915015772784,427.0626015238348,-577.0
No new measures,0.45,0,-0.0177004368822346,393.36529021766574,-577.0
Mild tariffs / tighter language,0.3,1,-0.0467792885205404,382.09138974718746,-286.13897471874634
No new measures,0.45,0,-0.0935689623746677,364.62526184718,1460.4738152819987
No new measures,0.45,0,0.1645821465671571,472.0199517064953,-577.0
Mild tariffs / tighter language,0.3,1,0.0927283184849096,439.2933561617405,-577.0
Mild tariffs / tighter language,0.3,1,-0.0245312267154214,390.6874508836219,-577.0
No new measures,0.45,0,0.138812391091232,460.0115048808222,-577.0
No new measures,0.45,0,0.2234506400850607,500.6412360086526,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0415086066930838,384.1105884941689,-488.0588494168894
Mild tariffs / tighter language,0.3,1,-0.0289512808021851,388.964402009554,-577.0
Mild tariffs / tighter language,0.3,1,-0.0303716187764416,388.4123332536652,-577.0
Mild tariffs / tighter language,0.3,1,-0.0776616099550066,370.4718630748951,875.8136925104889
Mild tariffs / tighter language,0.3,1,-0.0949790955226126,364.1114540327278,1511.8545967272194
Mild tariffs / tighter language,0.3,1,-0.0286193325887597,389.0935394801777,-577.0
No new measures,0.45,0,-0.1379686236701625,348.7901615318016,2923.0
Mild tariffs / tighter language,0.3,1,0.0429130122881936,417.9459512680208,-577.0
Mild tariffs / tighter language,0.3,1,-0.0145589791444042,394.6029736997236,-577.0
No new measures,0.45,0,-0.1606026706360951,340.9843009839648,2923.0000000000005
Mild tariffs / tighter language,0.3,1,-0.0230081733345838,391.28294209387855,-577.0
No new measures,0.45,0,0.2124121450850628,495.1452994679872,-577.0
No new measures,0.45,0,-0.2569085619353828,309.6772254297797,2922.9999999999995
Aggressive tariffs / restrictions,0.2,2,-0.263318829215292,307.6984606257805,2923.0
Aggressive tariffs / restrictions,0.2,2,-0.253013489463876,310.8857928664898,2923.0
No new measures,0.45,0,-0.0859493214801578,367.41418721492585,1181.5812785074154
Mild tariffs / tighter language,0.3,1,0.3654098821624123,577.003879959501,-577.0
No new measures,0.45,0,0.0506269343470779,421.18242064848494,-577.0
Mild tariffs / tighter language,0.3,1,0.1277701194114752,454.95987493267904,-577.0
Mild tariffs / tighter language,0.3,1,-0.1785040326592235,334.9345287073697,2923.0
Aggressive tariffs / restrictions,0.2,2,-0.1424859773643198,347.21810644488954,2923.0
No new measures,0.45,0,-0.0981961133225,362.9419831169288,1628.8016883071218
No new measures,0.45,0,0.0673890421742978,428.3018272356051,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.213771237639758,323.32818856557736,2923.0
No new measures,0.45,0,-0.0787676720790872,370.0623247082997,916.7675291700316
No new measures,0.45,0,0.1833278472754156,480.9517513183697,-577.0
No new measures,0.45,0,0.1218249027837813,452.2630644239957,-577.0
Mild tariffs / tighter language,0.3,1,0.0669453479785056,428.1118343532999,-577.0
No new measures,0.45,0,0.0742452755499426,431.2484543570594,-577.0
Mild tariffs / tighter language,0.3,1,0.0720428071860319,430.29968847629925,-577.0
No new measures,0.45,0,0.0065298120371406,403.0130407993671,-577.0
Mild tariffs / tighter language,0.3,1,0.4871779412825752,651.721321779081,-577.0
Aggressive tariffs / restrictions,0.2,2,0.152002568049626,466.11933113421895,-577.0
No new measures,0.45,0,-0.0663885587172878,374.6718401697124,455.8159830287575
Mild tariffs / tighter language,0.3,1,0.0782773790790253,432.9908030764231,-577.0
Mild tariffs / tighter language,0.3,1,0.3063215981523645,543.8974439006811,-577.0
No new measures,0.45,0,0.0302039179450051,412.66784774437616,-577.0
Aggressive tariffs / restrictions,0.2,2,0.3298346191194124,556.83765141458,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1530363269943864,466.6014353089224,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1315412531823965,351.0391850336326,2819.0814966367425
Aggressive tariffs / restrictions,0.2,2,0.006194077152398,402.8777579734172,-577.0
Mild tariffs / tighter language,0.3,1,-0.0172340350646868,393.5487992951406,-577.0
Mild tariffs / tighter language,0.3,1,-0.0655554249508684,374.9841219992895,424.58780007104724
No new measures,0.45,0,-0.0877082288131466,366.7685077184544,1246.1492281545627
Aggressive + retaliation,0.05,3,-0.4949956424932555,244.06716802364423,2923.0
Mild tariffs / tighter language,0.3,1,-0.1144800387898967,357.0797227591155,2215.02772408845
No new measures,0.45,0,0.2506997052359352,514.470807404399,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0928935708693381,439.3659564348287,-577.0
Mild tariffs / tighter language,0.3,1,0.1485191667331351,464.4984751274448,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0731313391921701,430.7683384834279,-577.0
Aggressive tariffs / restrictions,0.2,2,0.261154665655964,519.8777950023884,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.2013185298168327,327.3796736535672,2923.0
Mild tariffs / tighter language,0.3,1,-0.0834467080919891,368.3348344103448,1089.5165589655203
Mild tariffs / tighter language,0.3,1,-0.0488699740674815,381.2933912736386,-206.33912736385764
Aggressive tariffs / restrictions,0.2,2,0.0304700037338083,412.7776674042344,-577.0
No new measures,0.45,0,0.0789936055457636,433.3010336338469,-577.0
No new measures,0.45,0,-0.0488305971661922,381.3084057214783,-207.8405721478323
Aggressive + retaliation,0.05,3,-0.0604606024934792,376.89947457276855,233.0525427231446
Aggressive tariffs / restrictions,0.2,2,-0.004458300147218,398.6089290444268,-577.0
Aggressive + retaliation,0.05,3,-0.1791919014332985,334.70421692493534,2923.0
No new measures,0.45,0,0.2129663024310503,495.4197639142393,-577.0
No new measures,0.45,0,0.0397197848310469,416.6134833496311,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0536591165088162,379.4716885895718,-24.168858957178372
No new measures,0.45,0,0.195008182037381,486.6023650654831,-577.0
Mild tariffs / tighter language,0.3,1,0.1009906774554819,442.9379914724892,-577.0
No new measures,0.45,0,0.1917540629723486,485.0214766268778,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.2633311846616253,307.6946588974495,2923.0
Mild tariffs / tighter language,0.3,1,-0.007428852034533,397.42659749598494,-577.0
No new measures,0.45,0,0.0915900193760999,438.7935934196205,-577.0
Mild tariffs / tighter language,0.3,1,0.0542274474662484,422.701626799222,-577.0
No new measures,0.45,0,-0.0917433839172795,365.2915218401337,1393.8478159866274
Mild tariffs / tighter language,0.3,1,-0.1274362002097989,352.4831812964421,2674.6818703557874
Mild tariffs / tighter language,0.3,1,-0.2727259686945797,304.8174704731101,2923.0
Mild tariffs / tighter language,0.3,1,0.2003982345109247,489.232258611929,-577.0
No new measures,0.45,0,-0.0177062221982473,393.36301448173634,-577.0
No new measures,0.45,0,0.4304071323142783,615.7532043733468,-577.0
No new measures,0.45,0,-0.0145548455929539,394.6046048147889,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.246178839070402,313.0178662616409,2923.0
No new measures,0.45,0,0.0170229501895175,407.2641771881885,-577.0
Mild tariffs / tighter language,0.3,1,0.1841137903151221,481.3299005821784,-577.0
No new measures,0.45,0,-0.0060331986529904,397.98165451420016,-577.0
Aggressive + retaliation,0.05,3,-0.3714498331477964,276.1624489001905,2923.0
Aggressive tariffs / restrictions,0.2,2,0.2264824206211959,502.16137356090553,-577.0
No new measures,0.45,0,-0.0563007741847606,378.4705771696149,75.94228303851014
Mild tariffs / tighter language,0.3,1,0.0028468068195587,401.5314716555247,-577.0
Mild tariffs / tighter language,0.3,1,0.0482357437507638,420.1764963625495,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1513910761077675,465.83439004775386,-577.0
Aggressive + retaliation,0.05,3,0.2068351556088066,492.3915652544039,-577.0
Mild tariffs / tighter language,0.3,1,-0.0865312688067532,367.2004337135948,1202.9566286405195
Aggressive tariffs / restrictions,0.2,2,-0.1917296273512327,330.53398443356497,2923.0
Mild tariffs / tighter language,0.3,1,0.0009777176206473,400.78167445603816,-577.0
No new measures,0.45,0,0.1203355923117534,451.590005627201,-577.0
Mild tariffs / tighter language,0.3,1,0.3471791555766497,566.5799862679415,-577.0
Mild tariffs / tighter language,0.3,1,0.2658550216224196,522.3271576265181,-577.0
No new measures,0.45,0,-0.0992129391616769,362.5731218959652,1665.6878104034813
Mild tariffs / tighter language,0.3,1,0.0709823406555748,429.8436119283028,-577.0
No new measures,0.45,0,-0.0446063110782664,382.9225684572318,-369.25684572318187
No new measures,0.45,0,0.0778551905126699,432.8080378934272,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.3062120532058087,294.7793338201235,2923.0
No new measures,0.45,0,0.0177482924781637,407.5596902796686,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0095065451747943,404.2144903830513,-577.0
No new measures,0.45,0,0.0622084331044554,426.0887005267353,-577.0
Mild tariffs / tighter language,0.3,1,-0.2106663545436875,324.33364489718014,2923.0
Aggressive tariffs / restrictions,0.2,2,-0.0090553852889947,396.7806953520087,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.273172061775901,304.68152383314845,2923.0
Aggressive tariffs / restrictions,0.2,2,0.3582230850870501,572.8719356696837,-577.0
No new measures,0.45,0,0.0413475533592014,417.2921859017003,-577.0
No new measures,0.45,0,-0.0812986845669694,369.1268766578922,1010.3123342107817
Mild tariffs / tighter language,0.3,1,0.1021484342276513,443.4511029035702,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2179323479534003,497.8861600635135,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1809682468729785,334.1101943663889,2923.0
Mild tariffs / tighter language,0.3,1,0.0006533284858147,400.651686319914,-577.0
No new measures,0.45,0,0.2020817093723344,490.0565624734282,-577.0
No new measures,0.45,0,0.1675224118766681,473.4098579411074,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2302316013638024,504.04760100669233,-577.0
Mild tariffs / tighter language,0.3,1,-0.0185975575008315,393.01255235303455,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0440629959413168,418.4268587447379,-577.0
Mild tariffs / tighter language,0.3,1,0.0339416108623789,414.21315958763904,-577.0
Aggressive tariffs / restrictions,0.2,2,0.1291964606579717,455.60926598432144,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1402397150117493,347.9989260400432,2923.0
No new measures,0.45,0,-0.0580189670613662,377.8208500580077,140.9149941992307
Aggressive tariffs / restrictions,0.2,2,0.1111759318208659,447.4724808472096,-577.0
No new measures,0.45,0,0.0959195192553959,440.6974686692558,-577.0
No new measures,0.45,0,-0.0080437386134406,397.182300330305,-577.0
Aggressive tariffs / restrictions,0.2,2,0.3866749308798006,589.4052865089928,-577.0
No new measures,0.45,0,0.1611115552000595,470.3846027923983,-577.0
No new measures,0.45,0,0.1369928141363345,459.1752396027972,-577.0
Mild tariffs / tighter language,0.3,1,0.2834111983762986,531.5781943358229,-577.0
Aggressive + retaliation,0.05,3,-0.3997125912093071,268.46660162554525,2923.000000000001
No new measures,0.45,0,0.1796719199711063,479.19663691887297,-577.0
Mild tariffs / tighter language,0.3,1,0.0538175728030873,422.5284076138227,-577.0
Mild tariffs / tighter language,0.3,1,0.1633869420982409,471.4561283600089,-577.0
No new measures,0.45,0,-0.0571246250079056,378.1589022775144,107.10977224855856
Mild tariffs / tighter language,0.3,1,0.0899263603217762,438.06419738633895,-577.0
Mild tariffs / tighter language,0.3,1,0.0858780267489866,436.29435226789457,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2076244522809617,492.7803616959405,-577.0
Mild tariffs / tighter language,0.3,1,0.1210054664894959,451.8926154548361,-577.0
Aggressive + retaliation,0.05,3,-0.2110751789566059,324.2010764856633,2923.0000000000005
Aggressive tariffs / restrictions,0.2,2,0.1317750099649778,456.7855928980901,-577.0
No new measures,0.45,0,-0.1009207646760221,361.954438719407,1727.5561280593006
Aggressive tariffs / restrictions,0.2,2,-0.314001557302287,292.492068886792,2923.0
Mild tariffs / tighter language,0.3,1,-0.0187486843067693,392.9531621091459,-577.0
No new measures,0.45,0,-0.1550537227684422,342.8816644107376,2923.0
Mild tariffs / tighter language,0.3,1,-0.1398105748211606,348.1482984140408,2923.0
Aggressive tariffs / restrictions,0.2,2,0.1515040366390899,465.8870139201162,-577.0
No new measures,0.45,0,0.332187315167003,558.149263463454,-577.0
No new measures,0.45,0,0.1420644602867871,461.5099292947799,-577.0
Mild tariffs / tighter language,0.3,1,0.2409831367324763,509.4961241256202,-577.0
No new measures,0.45,0,0.1784785733898938,478.625130321022,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0836702387544534,435.332169373629,-577.0
No new measures,0.45,0,-0.1094067129227015,358.8959077067689,2033.4092293231079
Aggressive tariffs / restrictions,0.2,2,-0.1354451893271034,349.67142203781003,2923.0
Aggressive tariffs / restrictions,0.2,2,-0.0510127983959161,380.4772212853,-124.72212853000042
No new measures,0.45,0,0.1129781047732021,448.2796307425052,-577.0
Mild tariffs / tighter language,0.3,1,-0.1613260437255824,340.7377313083812,2923.0
No new measures,0.45,0,-0.140346684014003,347.9617029330341,2923.0
No new measures,0.45,0,0.0935937358159706,439.673692796803,-577.0
Mild tariffs / tighter language,0.3,1,0.0724672864882107,430.4823805595523,-577.0
No new measures,0.45,0,0.0468809810824767,419.6076423492817,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.0104865613040982,396.2132384997416,-577.0
Mild tariffs / tighter language,0.3,1,0.2692298071241726,524.0928775323761,-577.0
No new measures,0.45,0,0.012623891582441,405.4765330626443,-577.0
No new measures,0.45,0,-0.0135770081145594,394.9906527018096,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0968396035095831,441.10313406559214,-577.0
No new measures,0.45,0,0.1710444272284471,475.0801544067447,-577.0
Mild tariffs / tighter language,0.3,1,0.0797575574203582,433.632181245069,-577.0
No new measures,0.45,0,-0.0115198353901495,395.8040530646084,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.2434365504416469,313.87742964366134,2923.0
No new measures,0.45,0,0.1901290628537443,484.2339567031137,-577.0
Mild tariffs / tighter language,0.3,1,0.1128153875293549,448.2066938507238,-577.0
Mild tariffs / tighter language,0.3,1,0.1128595539496429,448.226489973099,-577.0
No new measures,0.45,0,0.0395914144221708,416.5600059389621,-577.0
Mild tariffs / tighter language,0.3,1,0.1856334810203102,482.0619292459178,-577.0
No new measures,0.45,0,0.084839208071066,435.84135687646153,-577.0
No new measures,0.45,0,0.1038201162238449,444.1930320905404,-577.0
No new measures,0.45,0,0.0940822722471821,439.88854189011096,-577.0
Mild tariffs / tighter language,0.3,1,0.2104104757482912,494.1551735876957,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0136922765511282,405.9099695930321,-577.0
No new measures,0.45,0,0.0692337921647937,429.09266625318696,-577.0
Aggressive tariffs / restrictions,0.2,2,0.2710491642321732,525.047257550147,-577.0
Aggressive tariffs / restrictions,0.2,2,0.0964470372109824,440.93000582533045,-577.0
No new measures,0.45,0,0.2760243280623927,527.6659625166131,-577.0
No new measures,0.45,0,0.1659942158757238,472.6869474045792,-577.0
No new measures,0.45,0,-0.2300890710394016,318.0949864320512,2923.0
No new measures,0.45,0,0.0223034081751948,409.4204064938114,-577.0
Aggressive tariffs / restrictions,0.2,2,-0.1803096632957708,334.33030632648155,2923.0
Mild tariffs / tighter language,0.3,1,-0.1495474470024803,344.77487289070365,2923.0
No new measures,0.45,0,0.2043902863026164,491.18920263852914,-577.0
Mild tariffs / tighter language,0.3,1,0.2045863253809555,491.28550435624607,-577.0
No new measures,0.45,0,-0.0427051850401868,383.65124495615686,-442.1244956156859
